arterycode,centreline_id,direction,sideofint,match_on_case,artery_type
4406,14134883,Eastbound,E,6,2
4406,14134884,Eastbound,W,6,2
4406,14134978,Northbound,N,6,2
4406,14134903,Northbound,S,6,2
4406,14134978,Southbound,N,6,2
4406,14134903,Southbound,S,6,2
4406,14134883,Westbound,E,6,2
4406,14134884,Westbound,W,6,2
4407,7664573,Eastbound,E,6,2
4407,7664563,Eastbound,W,6,2
4407,914826,Northbound,S,6,2
4407,914826,Southbound,S,6,2
4407,7664573,Westbound,E,6,2
4407,7664563,Westbound,W,6,2
4408,7632843,Eastbound,E,6,2
4408,7632680,Eastbound,W,6,2
4408,5674805,Northbound,S,6,2
4408,5674805,Southbound,S,6,2
4408,7632843,Westbound,E,6,2
4408,7632680,Westbound,W,6,2
4409,7348779,Eastbound,E,6,2
4409,8947487,Eastbound,W,6,2
4409,20004179,Northbound,N,6,2
4409,20048597,Northbound,S,6,2
4409,20004179,Southbound,N,6,2
4409,20048597,Southbound,S,6,2
4409,7348779,Westbound,E,6,2
4409,8947487,Westbound,W,6,2
4410,914317,Eastbound,E,6,2
4410,7389569,Eastbound,W,6,2
4410,914318,Northbound,N,6,2
4410,914340,Northbound,S,6,2
4410,914318,Southbound,N,6,2
4410,914340,Southbound,S,6,2
4410,914317,Westbound,E,6,2
4410,7389569,Westbound,W,6,2
4411,30070016,Eastbound,E,6,2
4411,30008185,Eastbound,W,6,2
4411,13297428,Northbound,N,6,2
4411,14672915,Northbound,S,6,2
4411,13297428,Southbound,N,6,2
4411,14672915,Southbound,S,6,2
4411,30070016,Westbound,E,6,2
4411,30008185,Westbound,W,6,2
4412,440088,Eastbound,E,6,2
4412,440103,Eastbound,W,6,2
4412,440143,Northbound,S,6,2
4412,440143,Southbound,S,6,2
4412,440088,Westbound,E,6,2
4412,440103,Westbound,W,6,2
4413,439953,Eastbound,E,6,2
4413,439992,Eastbound,W,6,2
4413,440007,Northbound,S,6,2
4413,440007,Southbound,S,6,2
4413,439953,Westbound,E,6,2
4413,439992,Westbound,W,6,2
4414,8649749,Eastbound,E,6,2
4414,444999,Eastbound,W,6,2
4414,8609194,Northbound,N,6,2
4414,8609194,Southbound,N,6,2
4414,8649749,Westbound,E,6,2
4414,444999,Westbound,W,6,2
4415,10430558,Eastbound,E,6,2
4415,14253105,Eastbound,W,6,2
4415,1360,Northbound,S,6,2
4415,1360,Southbound,S,6,2
4415,10430558,Westbound,E,6,2
4415,14253105,Westbound,W,6,2
4416,113087,Eastbound,E,6,2
4416,113111,Eastbound,W,6,2
4416,113088,Northbound,N,6,2
4416,113088,Southbound,N,6,2
4416,113087,Westbound,E,6,2
4416,113111,Westbound,W,6,2
4418,112554,Eastbound,E,6,2
4418,30078799,Eastbound,W,6,2
4418,30076788,Northbound,N,6,2
4418,2893930,Northbound,S,6,2
4418,30076788,Southbound,N,6,2
4418,2893930,Southbound,S,6,2
4418,112554,Westbound,E,6,2
4418,30078799,Westbound,W,6,2
4419,9446302,Eastbound,E,6,2
4419,111837,Eastbound,W,6,2
4419,14666515,Northbound,S,6,2
4419,14666515,Southbound,S,6,2
4419,9446302,Westbound,E,6,2
4419,111837,Westbound,W,6,2
4420,12786481,Eastbound,E,6,2
4420,8947514,Eastbound,W,6,2
4420,30018905,Northbound,N,6,2
4420,108928,Northbound,S,6,2
4420,30018905,Southbound,N,6,2
4420,108928,Southbound,S,6,2
4420,12786481,Westbound,E,6,2
4420,8947514,Westbound,W,6,2
4421,108468,Eastbound,E,6,2
4421,20105764,Eastbound,W,6,2
4421,108559,Northbound,S,6,2
4421,108559,Southbound,S,6,2
4421,108468,Westbound,E,6,2
4421,20105764,Westbound,W,6,2
4422,1140430,Eastbound,E,6,2
4422,7641869,Eastbound,W,6,2
4422,1140675,Northbound,S,6,2
4422,1140675,Southbound,S,6,2
4422,1140430,Westbound,E,6,2
4422,7641869,Westbound,W,6,2
4423,910095,Eastbound,E,6,2
4423,910096,Northbound,N,6,2
4423,20059036,Northbound,S,6,2
4423,910096,Southbound,N,6,2
4423,20059036,Southbound,S,6,2
4423,910095,Westbound,E,6,2
4424,1140906,Eastbound,E,6,2
4424,1140921,Eastbound,W,6,2
4424,1140907,Northbound,N,6,2
4424,7994616,Northbound,S,6,2
4424,1140907,Southbound,N,6,2
4424,7994616,Southbound,S,6,2
4424,1140906,Westbound,E,6,2
4424,1140921,Westbound,W,6,2
4425,30076945,Eastbound,E,6,2
4425,14673277,Eastbound,W,6,2
4425,9234439,Northbound,N,6,2
4425,9234439,Southbound,N,6,2
4425,30076945,Westbound,E,6,2
4425,14673277,Westbound,W,6,2
4426,20040634,Eastbound,E,6,2
4426,445355,Eastbound,W,6,2
4426,445354,Northbound,N,6,2
4426,445497,Northbound,S,6,2
4426,445354,Southbound,N,6,2
4426,445497,Southbound,S,6,2
4426,20040634,Westbound,E,6,2
4426,445355,Westbound,W,6,2
4427,10985896,Eastbound,W,6,2
4427,442930,Northbound,N,6,2
4427,443229,Northbound,S,6,2
4427,442930,Southbound,N,6,2
4427,443229,Southbound,S,6,2
4427,10985896,Westbound,W,6,2
4428,7577,Eastbound,E,6,2
4428,7600,Eastbound,W,6,2
4428,7074349,Northbound,N,6,2
4428,7640,Northbound,S,6,2
4428,7074349,Southbound,N,6,2
4428,7640,Southbound,S,6,2
4428,7577,Westbound,E,6,2
4428,7600,Westbound,W,6,2
4429,9110128,Eastbound,W,6,2
4429,9856958,Northbound,N,6,2
4429,9847517,Northbound,S,6,2
4429,9856958,Southbound,N,6,2
4429,9847517,Southbound,S,6,2
4429,9110128,Westbound,W,6,2
4430,14064588,Eastbound,W,6,2
4430,2920360,Northbound,N,6,2
4430,10364900,Northbound,S,6,2
4430,2920360,Southbound,N,6,2
4430,10364900,Southbound,S,6,2
4430,14064588,Westbound,W,6,2
4431,20112943,Eastbound,E,6,2
4431,14659874,Eastbound,W,6,2
4431,9980650,Northbound,N,6,2
4431,8492330,Northbound,S,6,2
4431,9980650,Southbound,N,6,2
4431,8492330,Southbound,S,6,2
4431,20112943,Westbound,E,6,2
4431,14659874,Westbound,W,6,2
4432,11267758,Eastbound,E,6,2
4432,30074390,Northbound,N,6,2
4432,30065291,Northbound,S,6,2
4432,30074390,Southbound,N,6,2
4432,30065291,Southbound,S,6,2
4432,11267758,Westbound,E,6,2
4433,440515,Eastbound,E,6,2
4433,440517,Eastbound,W,6,2
4433,440516,Northbound,N,6,2
4433,440873,Northbound,S,6,2
4433,440516,Southbound,N,6,2
4433,440873,Southbound,S,6,2
4433,440515,Westbound,E,6,2
4433,440517,Westbound,W,6,2
4434,439004,Eastbound,E,6,2
4434,439095,Eastbound,W,6,2
4434,5413210,Northbound,S,6,2
4434,5413210,Southbound,S,6,2
4434,439004,Westbound,E,6,2
4434,439095,Westbound,W,6,2
4435,30080160,Eastbound,E,6,2
4435,7155172,Eastbound,W,6,2
4435,7721,Northbound,N,6,2
4435,7777,Northbound,S,6,2
4435,7721,Southbound,N,6,2
4435,7777,Southbound,S,6,2
4435,30080160,Westbound,E,6,2
4435,7155172,Westbound,W,6,2
4436,908424,Eastbound,E,6,2
4436,908429,Eastbound,W,6,2
4436,908425,Northbound,N,6,2
4436,908471,Northbound,S,6,2
4436,908425,Southbound,N,6,2
4436,908471,Southbound,S,6,2
4436,908424,Westbound,E,6,2
4436,908429,Westbound,W,6,2
4437,11159078,Eastbound,E,6,2
4437,20229276,Eastbound,W,6,2
4437,908063,Northbound,N,6,2
4437,908125,Northbound,S,6,2
4437,908063,Southbound,N,6,2
4437,908125,Southbound,S,6,2
4437,11159078,Westbound,E,6,2
4437,20229276,Westbound,W,6,2
4438,906979,Eastbound,E,6,2
4438,907016,Eastbound,W,6,2
4438,906980,Northbound,N,6,2
4438,907198,Northbound,S,6,2
4438,906980,Southbound,N,6,2
4438,907198,Southbound,S,6,2
4438,906979,Westbound,E,6,2
4438,907016,Westbound,W,6,2
4439,906876,Eastbound,E,6,2
4439,9187244,Eastbound,W,6,2
4439,906866,Northbound,N,6,2
4439,9186307,Northbound,S,6,2
4439,906866,Southbound,N,6,2
4439,9186307,Southbound,S,6,2
4439,906876,Westbound,E,6,2
4439,9187244,Westbound,W,6,2
4440,14677598,Eastbound,E,6,2
4440,14677598,Westbound,E,6,2
4441,111880,Eastbound,W,6,2
4441,30015906,Northbound,N,6,2
4441,14604687,Northbound,S,6,2
4441,30015906,Southbound,N,6,2
4441,14604687,Southbound,S,6,2
4441,111880,Westbound,W,6,2
4442,13975104,Eastbound,E,6,2
4442,6292612,Eastbound,W,6,2
4442,3948690,Northbound,S,6,2
4442,3948690,Southbound,S,6,2
4442,13975104,Westbound,E,6,2
4442,6292612,Westbound,W,6,2
4443,7497217,Eastbound,E,6,2
4443,439316,Eastbound,W,6,2
4443,3800927,Northbound,N,6,2
4443,108946,Northbound,S,6,2
4443,3800927,Southbound,N,6,2
4443,108946,Southbound,S,6,2
4443,7497217,Westbound,E,6,2
4443,439316,Westbound,W,6,2
4444,436615,Eastbound,W,6,2
4444,105594,Northbound,N,6,2
4444,105890,Northbound,S,6,2
4444,105594,Southbound,N,6,2
4444,105890,Southbound,S,6,2
4444,436615,Westbound,W,6,2
4445,3177633,Eastbound,W,6,2
4445,105069,Northbound,N,6,2
4445,105363,Northbound,S,6,2
4445,105069,Southbound,N,6,2
4445,105363,Southbound,S,6,2
4445,3177633,Westbound,W,6,2
4446,10223459,Eastbound,E,8,2
4446,10223459,Westbound,E,8,2
4447,30064610,Eastbound,E,7,2
4447,30064610,Westbound,E,7,2
4448,112478,Eastbound,W,6,2
4448,112465,Northbound,N,6,2
4448,112472,Northbound,S,6,2
4448,112465,Southbound,N,6,2
4448,112472,Southbound,S,6,2
4448,112478,Westbound,W,6,2
4449,109622,Eastbound,E,6,2
4449,109645,Eastbound,W,6,2
4449,2820773,Northbound,N,6,2
4449,2820803,Northbound,S,6,2
4449,2820773,Southbound,N,6,2
4449,2820803,Southbound,S,6,2
4449,109622,Westbound,E,6,2
4449,109645,Westbound,W,6,2
4451,1144961,Eastbound,E,6,2
4451,11272989,Eastbound,W,6,2
4451,7642502,Northbound,N,6,2
4451,8771608,Northbound,S,6,2
4451,7642502,Southbound,N,6,2
4451,8771608,Southbound,S,6,2
4451,1144961,Westbound,E,6,2
4451,11272989,Westbound,W,6,2
4452,14254949,Eastbound,E,6,2
4452,11070358,Eastbound,W,6,2
4452,1145865,Northbound,N,6,2
4452,1146002,Northbound,S,6,2
4452,1145865,Southbound,N,6,2
4452,1146002,Southbound,S,6,2
4452,14254949,Westbound,E,6,2
4452,11070358,Westbound,W,6,2
4453,8354022,Eastbound,E,6,2
4453,8354017,Eastbound,W,6,2
4453,8354015,Northbound,N,6,2
4453,14036509,Northbound,S,6,2
4453,8354015,Southbound,N,6,2
4453,14036509,Southbound,S,6,2
4453,8354022,Westbound,E,6,2
4453,8354017,Westbound,W,6,2
4454,113111,Eastbound,E,6,2
4454,113124,Eastbound,W,6,2
4454,113112,Northbound,N,6,2
4454,20259956,Northbound,S,6,2
4454,113112,Southbound,N,6,2
4454,20259956,Southbound,S,6,2
4454,113111,Westbound,E,6,2
4454,113124,Westbound,W,6,2
4455,112964,Eastbound,E,6,2
4455,2271454,Eastbound,W,6,2
4455,112964,Westbound,E,6,2
4455,2271454,Westbound,W,6,2
4456,109669,Eastbound,E,6,2
4456,109695,Eastbound,W,6,2
4456,109670,Northbound,N,6,2
4456,109724,Northbound,S,6,2
4456,109670,Southbound,N,6,2
4456,109724,Southbound,S,6,2
4456,109669,Westbound,E,6,2
4456,109695,Westbound,W,6,2
4457,110941,Eastbound,W,6,2
4457,110922,Northbound,N,6,2
4457,110978,Northbound,S,6,2
4457,110922,Southbound,N,6,2
4457,110978,Southbound,S,6,2
4457,110941,Westbound,W,6,2
4458,11070278,Eastbound,W,6,2
4458,20237162,Northbound,N,6,2
4458,112634,Northbound,S,6,2
4458,20237162,Southbound,N,6,2
4458,112634,Southbound,S,6,2
4458,11070278,Westbound,W,6,2
4459,111224,Eastbound,E,6,2
4459,111225,Northbound,N,6,2
4459,30014930,Northbound,S,6,2
4459,111225,Southbound,N,6,2
4459,30014930,Southbound,S,6,2
4459,111224,Westbound,E,6,2
4460,20118076,Eastbound,E,6,2
4460,14066733,Northbound,N,6,2
4460,13502716,Northbound,S,6,2
4460,14066733,Southbound,N,6,2
4460,13502716,Southbound,S,6,2
4460,20118076,Westbound,E,6,2
4461,108707,Eastbound,W,6,2
4461,3719873,Northbound,N,6,2
4461,108832,Northbound,S,6,2
4461,3719873,Southbound,N,6,2
4461,108832,Southbound,S,6,2
4461,108707,Westbound,W,6,2
4462,7497231,Eastbound,E,6,2
4462,108523,Northbound,N,6,2
4462,3719874,Northbound,S,6,2
4462,108523,Southbound,N,6,2
4462,3719874,Southbound,S,6,2
4462,7497231,Westbound,E,6,2
4463,107872,Eastbound,E,6,2
4463,107902,Eastbound,W,6,2
4463,107873,Northbound,N,6,2
4463,107973,Northbound,S,6,2
4463,107873,Southbound,N,6,2
4463,107973,Southbound,S,6,2
4463,107872,Westbound,E,6,2
4463,107902,Westbound,W,6,2
4464,3102892,Eastbound,E,6,2
4464,6291949,Eastbound,W,6,2
4464,107594,Northbound,N,6,2
4464,107648,Northbound,S,6,2
4464,107594,Southbound,N,6,2
4464,107648,Southbound,S,6,2
4464,3102892,Westbound,E,6,2
4464,6291949,Westbound,W,6,2
4465,106671,Eastbound,E,6,2
4465,106707,Eastbound,W,6,2
4465,30021445,Northbound,N,6,2
4465,106959,Northbound,S,6,2
4465,30021445,Southbound,N,6,2
4465,106959,Southbound,S,6,2
4465,106671,Westbound,E,6,2
4465,106707,Westbound,W,6,2
4466,4435020,Eastbound,E,6,2
4466,9392838,Eastbound,W,6,2
4466,105462,Northbound,N,6,2
4466,7514990,Northbound,S,6,2
4466,105462,Southbound,N,6,2
4466,7514990,Southbound,S,6,2
4466,4435020,Westbound,E,6,2
4466,9392838,Westbound,W,6,2
4467,1143977,Eastbound,E,6,2
4467,1144022,Eastbound,W,6,2
4467,14037290,Northbound,N,6,2
4467,14037481,Northbound,S,6,2
4467,14037290,Southbound,N,6,2
4467,14037481,Southbound,S,6,2
4467,1143977,Westbound,E,6,2
4467,1144022,Westbound,W,6,2
4469,8353507,Eastbound,E,6,2
4469,1145141,Eastbound,W,6,2
4469,8353499,Northbound,N,6,2
4469,3337527,Northbound,S,6,2
4469,8353499,Southbound,N,6,2
4469,3337527,Southbound,S,6,2
4469,8353507,Westbound,E,6,2
4469,1145141,Westbound,W,6,2
4470,1144784,Eastbound,E,6,2
4470,30089518,Eastbound,W,6,2
4470,14036864,Northbound,N,6,2
4470,30089519,Northbound,S,6,2
4470,14036864,Southbound,N,6,2
4470,30089519,Southbound,S,6,2
4470,1144784,Westbound,E,6,2
4470,30089518,Westbound,W,6,2
4471,14673830,Eastbound,E,6,2
4471,12763884,Eastbound,W,6,2
4471,8068232,Northbound,N,6,2
4471,14025268,Northbound,S,6,2
4471,8068232,Southbound,N,6,2
4471,14025268,Southbound,S,6,2
4471,14673830,Westbound,E,6,2
4471,12763884,Westbound,W,6,2
4472,14023826,Eastbound,E,6,2
4472,1142812,Eastbound,W,6,2
4472,14022647,Northbound,N,6,2
4472,1143051,Northbound,S,6,2
4472,14022647,Southbound,N,6,2
4472,1143051,Southbound,S,6,2
4472,14023826,Westbound,E,6,2
4472,1142812,Westbound,W,6,2
4473,913972,Eastbound,E,6,2
4473,913980,Eastbound,W,6,2
4473,913972,Westbound,E,6,2
4473,913980,Westbound,W,6,2
4474,30057506,Eastbound,E,6,2
4474,8393266,Eastbound,W,6,2
4474,8393296,Northbound,N,6,2
4474,30058653,Northbound,S,6,2
4474,8393296,Southbound,N,6,2
4474,30058653,Southbound,S,6,2
4474,30057506,Westbound,E,6,2
4474,8393266,Westbound,W,6,2
4475,912960,Eastbound,E,6,2
4475,30016204,Eastbound,W,6,2
4475,7808681,Northbound,N,6,2
4475,913102,Northbound,S,6,2
4475,7808681,Southbound,N,6,2
4475,913102,Southbound,S,6,2
4475,912960,Westbound,E,6,2
4475,30016204,Westbound,W,6,2
4476,20051435,Eastbound,E,6,2
4476,103662,Eastbound,W,6,2
4476,20051141,Northbound,N,6,2
4476,20050392,Northbound,S,6,2
4476,20051141,Southbound,N,6,2
4476,20050392,Southbound,S,6,2
4476,20051435,Westbound,E,6,2
4476,103662,Westbound,W,6,2
4477,111720,Eastbound,W,6,2
4477,111688,Northbound,N,6,2
4477,30064634,Northbound,S,6,2
4477,111688,Southbound,N,6,2
4477,30064634,Southbound,S,6,2
4477,111720,Westbound,W,6,2
4478,111077,Eastbound,E,6,2
4478,9134968,Eastbound,W,6,2
4478,111078,Northbound,N,6,2
4478,30015011,Northbound,S,6,2
4478,111078,Southbound,N,6,2
4478,30015011,Southbound,S,6,2
4478,111077,Westbound,E,6,2
4478,9134968,Westbound,W,6,2
4479,109603,Eastbound,W,6,2
4479,109545,Northbound,N,6,2
4479,109627,Northbound,S,6,2
4479,109545,Southbound,N,6,2
4479,109627,Southbound,S,6,2
4479,109603,Westbound,W,6,2
4480,106155,Eastbound,E,6,2
4480,3121347,Eastbound,W,6,2
4480,20050262,Northbound,N,6,2
4480,11033986,Northbound,S,6,2
4480,20050262,Southbound,N,6,2
4480,11033986,Southbound,S,6,2
4480,106155,Westbound,E,6,2
4480,3121347,Westbound,W,6,2
4481,4812474,Eastbound,E,6,2
4481,105820,Eastbound,W,6,2
4481,105795,Northbound,N,6,2
4481,20050255,Northbound,S,6,2
4481,105795,Southbound,N,6,2
4481,20050255,Southbound,S,6,2
4481,4812474,Westbound,E,6,2
4481,105820,Westbound,W,6,2
4482,10575986,Eastbound,E,6,2
4482,6151149,Eastbound,W,6,2
4482,9349,Northbound,N,6,2
4482,20004278,Northbound,S,6,2
4482,9349,Southbound,N,6,2
4482,20004278,Southbound,S,6,2
4482,10575986,Westbound,E,6,2
4482,6151149,Westbound,W,6,2
4483,10250316,Eastbound,E,6,2
4483,10250012,Eastbound,W,6,2
4483,7950483,Northbound,N,6,2
4483,7950483,Southbound,N,6,2
4483,10250316,Westbound,E,6,2
4483,10250012,Westbound,W,6,2
4484,14015031,Eastbound,E,6,2
4484,9517392,Northbound,N,6,2
4484,14014894,Northbound,S,6,2
4484,9517392,Southbound,N,6,2
4484,14014894,Southbound,S,6,2
4484,14015031,Westbound,E,6,2
4485,8206217,Eastbound,E,6,2
4485,9486884,Eastbound,W,6,2
4485,9486991,Northbound,N,6,2
4485,30067987,Northbound,S,6,2
4485,9486991,Southbound,N,6,2
4485,30067987,Southbound,S,6,2
4485,8206217,Westbound,E,6,2
4485,9486884,Westbound,W,6,2
4486,30067682,Eastbound,W,6,2
4486,30007276,Northbound,N,6,2
4486,9486977,Northbound,S,6,2
4486,30007276,Southbound,N,6,2
4486,9486977,Southbound,S,6,2
4486,30067682,Westbound,W,6,2
4487,20141012,Eastbound,E,6,2
4487,9544337,Northbound,N,6,2
4487,30007287,Northbound,S,6,2
4487,9544337,Southbound,N,6,2
4487,30007287,Southbound,S,6,2
4487,20141012,Westbound,E,6,2
4488,8855171,Eastbound,E,6,2
4488,445556,Eastbound,W,6,2
4488,8837423,Northbound,N,6,2
4488,8837371,Northbound,S,6,2
4488,8837423,Southbound,N,6,2
4488,8837371,Southbound,S,6,2
4488,8855171,Westbound,E,6,2
4488,445556,Westbound,W,6,2
4489,20054968,Eastbound,W,6,2
4489,7268,Northbound,N,6,2
4489,11752588,Northbound,S,6,2
4489,7268,Southbound,N,6,2
4489,11752588,Southbound,S,6,2
4489,20054968,Westbound,W,6,2
4490,444423,Eastbound,E,6,2
4490,9035697,Eastbound,W,6,2
4490,444424,Northbound,N,6,2
4490,30006793,Northbound,S,6,2
4490,444424,Southbound,N,6,2
4490,30006793,Southbound,S,6,2
4490,444423,Westbound,E,6,2
4490,9035697,Westbound,W,6,2
4491,438381,Eastbound,E,6,2
4491,438516,Eastbound,W,6,2
4491,11714741,Northbound,S,6,2
4491,11714741,Southbound,S,6,2
4491,438381,Westbound,E,6,2
4491,438516,Westbound,W,6,2
4492,30075973,Eastbound,E,6,2
4492,14672834,Eastbound,W,6,2
4492,8540650,Northbound,N,6,2
4492,14020969,Northbound,S,6,2
4492,8540650,Southbound,N,6,2
4492,14020969,Southbound,S,6,2
4492,30075973,Westbound,E,6,2
4492,14672834,Westbound,W,6,2
4494,6168239,Eastbound,E,6,2
4494,14020742,Eastbound,W,6,2
4494,14024205,Northbound,N,6,2
4494,13975182,Northbound,S,6,2
4494,14024205,Southbound,N,6,2
4494,13975182,Southbound,S,6,2
4494,6168239,Westbound,E,6,2
4494,14020742,Westbound,W,6,2
4495,7576995,Eastbound,E,6,2
4495,7576983,Eastbound,W,6,2
4495,1142894,Northbound,N,6,2
4495,7577021,Northbound,S,6,2
4495,1142894,Southbound,N,6,2
4495,7577021,Southbound,S,6,2
4495,7576995,Westbound,E,6,2
4495,7576983,Westbound,W,6,2
4496,6148565,Eastbound,E,6,2
4496,9390,Eastbound,W,6,2
4496,9376,Northbound,S,6,2
4496,9376,Southbound,S,6,2
4496,6148565,Westbound,E,6,2
4496,9390,Westbound,W,6,2
4497,10558047,Eastbound,E,6,2
4497,8023638,Eastbound,W,6,2
4497,14015246,Northbound,S,6,2
4497,14015246,Southbound,S,6,2
4497,10558047,Westbound,E,6,2
4497,8023638,Westbound,W,6,2
4498,8566547,Eastbound,E,6,2
4498,1145532,Eastbound,W,6,2
4498,14017976,Northbound,N,6,2
4498,14018972,Northbound,S,6,2
4498,14017976,Southbound,N,6,2
4498,14018972,Southbound,S,6,2
4498,8566547,Westbound,E,6,2
4498,1145532,Westbound,W,6,2
4499,1145460,Eastbound,E,6,2
4499,30037042,Eastbound,W,6,2
4499,14019355,Northbound,N,6,2
4499,14019355,Southbound,N,6,2
4499,1145460,Westbound,E,6,2
4499,30037042,Westbound,W,6,2
4500,1145388,Eastbound,E,6,2
4500,20035611,Eastbound,W,6,2
4500,14019410,Northbound,N,6,2
4500,14019410,Southbound,N,6,2
4500,1145388,Westbound,E,6,2
4500,20035611,Westbound,W,6,2
4501,7796276,Eastbound,E,6,2
4501,1144804,Eastbound,W,6,2
4501,14022835,Northbound,N,6,2
4501,12631085,Northbound,S,6,2
4501,14022835,Southbound,N,6,2
4501,12631085,Southbound,S,6,2
4501,7796276,Westbound,E,6,2
4501,1144804,Westbound,W,6,2
4502,14228405,Eastbound,E,6,2
4502,20110472,Eastbound,W,6,2
4502,14228399,Northbound,N,6,2
4502,14228398,Northbound,S,6,2
4502,14228399,Southbound,N,6,2
4502,14228398,Southbound,S,6,2
4502,14228405,Westbound,E,6,2
4502,20110472,Westbound,W,6,2
4503,107518,Eastbound,E,6,2
4503,2809783,Northbound,N,6,2
4503,107639,Northbound,S,6,2
4503,2809783,Southbound,N,6,2
4503,107639,Southbound,S,6,2
4503,107518,Westbound,E,6,2
4504,104582,Eastbound,W,6,2
4504,104556,Northbound,N,6,2
4504,9468156,Northbound,S,6,2
4504,104556,Southbound,N,6,2
4504,9468156,Southbound,S,6,2
4504,104582,Westbound,W,6,2
4505,14171574,Eastbound,E,6,2
4505,14303964,Eastbound,W,6,2
4505,14173902,Northbound,S,6,2
4505,14173902,Southbound,S,6,2
4505,14171574,Westbound,E,6,2
4505,14303964,Westbound,W,6,2
4506,5070474,Eastbound,E,6,2
4506,105649,Eastbound,W,6,2
4506,105616,Northbound,N,6,2
4506,105772,Northbound,S,6,2
4506,105616,Southbound,N,6,2
4506,105772,Southbound,S,6,2
4506,5070474,Westbound,E,6,2
4506,105649,Westbound,W,6,2
4507,1139890,Eastbound,E,6,2
4507,1139963,Eastbound,W,6,2
4507,1140199,Northbound,S,6,2
4507,1140199,Southbound,S,6,2
4507,1139890,Westbound,E,6,2
4507,1139963,Westbound,W,6,2
4508,14039313,Eastbound,E,6,2
4508,14039440,Eastbound,W,6,2
4508,14020533,Northbound,N,6,2
4508,1144414,Northbound,S,6,2
4508,14020533,Southbound,N,6,2
4508,1144414,Southbound,S,6,2
4508,14039313,Westbound,E,6,2
4508,14039440,Westbound,W,6,2
4509,14040370,Eastbound,E,6,2
4509,14020560,Eastbound,W,6,2
4509,14020067,Northbound,N,6,2
4509,1144176,Northbound,S,6,2
4509,14020067,Southbound,N,6,2
4509,1144176,Southbound,S,6,2
4509,14040370,Westbound,E,6,2
4509,14020560,Westbound,W,6,2
4510,10923281,Eastbound,E,6,2
4510,1143587,Eastbound,W,6,2
4510,8030567,Northbound,N,6,2
4510,8005169,Northbound,S,6,2
4510,8030567,Southbound,N,6,2
4510,8005169,Southbound,S,6,2
4510,10923281,Westbound,E,6,2
4510,1143587,Westbound,W,6,2
4511,9644,Eastbound,E,6,2
4511,9642,Eastbound,W,6,2
4511,9641,Northbound,N,6,2
4511,9641,Southbound,N,6,2
4511,9644,Westbound,E,6,2
4511,9642,Westbound,W,6,2
4512,30081325,Eastbound,E,6,2
4512,911229,Eastbound,W,6,2
4512,911228,Northbound,N,6,2
4512,911228,Southbound,N,6,2
4512,30081325,Westbound,E,6,2
4512,911229,Westbound,W,6,2
4513,1143498,Eastbound,E,6,2
4513,10877626,Eastbound,W,6,2
4513,14011619,Northbound,N,6,2
4513,14020124,Northbound,S,6,2
4513,14011619,Southbound,N,6,2
4513,14020124,Southbound,S,6,2
4513,1143498,Westbound,E,6,2
4513,10877626,Westbound,W,6,2
4514,8731343,Eastbound,E,6,2
4514,912460,Eastbound,W,6,2
4514,8771356,Northbound,N,6,2
4514,912471,Northbound,S,6,2
4514,8771356,Southbound,N,6,2
4514,912471,Southbound,S,6,2
4514,8731343,Westbound,E,6,2
4514,912460,Westbound,W,6,2
4515,112815,Eastbound,E,6,2
4515,20119980,Eastbound,W,6,2
4515,112816,Northbound,N,6,2
4515,112832,Northbound,S,6,2
4515,112816,Southbound,N,6,2
4515,112832,Southbound,S,6,2
4515,112815,Westbound,E,6,2
4515,20119980,Westbound,W,6,2
4517,10879884,Eastbound,E,6,2
4517,10878526,Eastbound,W,6,2
4517,20042365,Northbound,N,6,2
4517,20042365,Southbound,N,6,2
4517,10879884,Westbound,E,6,2
4517,10878526,Westbound,W,6,2
4518,14014152,Eastbound,E,6,2
4518,1143387,Eastbound,W,6,2
4518,14014792,Northbound,N,6,2
4518,30073468,Northbound,S,6,2
4518,14014792,Southbound,N,6,2
4518,30073468,Southbound,S,6,2
4518,14014152,Westbound,E,6,2
4518,1143387,Westbound,W,6,2
4519,14226187,Eastbound,E,6,2
4519,14226161,Northbound,N,6,2
4519,14226160,Northbound,S,6,2
4519,14226161,Southbound,N,6,2
4519,14226160,Southbound,S,6,2
4519,14226187,Westbound,E,6,2
